Customer Reference ID,Item Purchased,Purchase Amount (USD),Date Purchase,Payment Method,Review Rating
4006,Hat,200.0,2/20/2023,Credit Card,1 to 2
3984,Trousers,30.0,11/25/2022,Cash,4 to 5
3983,Overalls,111.0,7/21/2023,Cash,1 to 2
3960,Pants,,5/5/2023,Cash,2 to 3
4109,T-shirt,,12/22/2022,Cash,1 to 2
3974,Wallet,150.0,2/4/2023,Credit Card,3 to 4
4108,Onesie,,8/29/2023,Cash,1 to 2
4006,Belt,144.0,1/22/2023,Credit Card,3 to 4
4103,Trousers,31.0,12/27/2022,Credit Card,4 to 5
3989,Jeans,,5/9/2023,Credit Card,4 to 5
4120,Hat,31.0,10/17/2022,Credit Card,4 to 5
4087,Sandals,109.0,8/27/2023,Credit Card,4 to 5
4022,Jacket,73.0,4/4/2023,Cash,1 to 2
4047,Coat,123.0,7/9/2023,Credit Card,1 to 2
4064,Umbrella,43.0,4/12/2023,Credit Card,4 to 5
4080,Tunic,53.0,8/16/2023,Cash,3 to 4
4115,T-shirt,,2/22/2023,Cash,4 to 5
4070,Loafers,93.0,12/25/2022,Cash,4 to 5
4004,Raincoat,129.0,5/25/2023,Cash,4 to 5
4019,Onesie,148.0,5/5/2023,Cash,4 to 5
3992,Slippers,150.0,6/5/2023,Cash,3 to 4
3968,T-shirt,188.0,2/28/2023,Cash,3 to 4
3972,Kimono,161.0,6/23/2023,Cash,1 to 2
3989,Boots,171.0,1/17/2023,Credit Card,4 to 5
4036,Onesie,154.0,11/21/2022,Credit Card,3 to 4
4106,Shorts,173.0,5/17/2023,Cash,1 to 2
4068,Dress,89.0,1/8/2023,Cash,3 to 4
4088,Jeans,133.0,9/25/2023,Credit Card,4 to 5
4048,Sunglasses,32.0,10/3/2022,Credit Card,1 to 2
4036,Umbrella,103.0,4/16/2023,Cash,2 to 3
4106,Cardigan,49.0,4/26/2023,Cash,4 to 5
4095,Gloves,10.0,1/3/2023,Cash,1 to 2
3994,Flannel Shirt,44.0,7/31/2023,Cash,1 to 2
3994,Trench Coat,130.0,1/19/2023,Credit Card,2 to 3
4077,Coat,186.0,9/3/2023,Credit Card,4 to 5
4036,Tunic,132.0,8/26/2023,Cash,2 to 3
4111,Pants,120.0,9/15/2023,Credit Card,1 to 2
4044,Jumpsuit,162.0,11/15/2022,Credit Card,3 to 4
4031,Skirt,11.0,4/10/2023,Credit Card,2 to 3
4051,Skirt,58.0,11/18/2022,Cash,No Rating
3959,Blazer,153.0,6/30/2023,Cash,1 to 2
4089,Poncho,73.0,11/17/2022,Credit Card,2 to 3
4107,Trousers,,5/29/2023,Credit Card,2 to 3
3994,Bowtie,109.0,7/5/2023,Cash,1 to 2
3971,Kimono,66.0,6/15/2023,Cash,2 to 3
4017,Poncho,118.0,12/17/2022,Credit Card,4 to 5
4086,Raincoat,142.0,3/1/2023,Credit Card,4 to 5
4100,Polo Shirt,166.0,12/16/2022,Cash,1 to 2
3970,Sandals,185.0,4/15/2023,Credit Card,4 to 5
4065,Wallet,176.0,4/5/2023,Cash,No Rating
4045,Kimono,78.0,3/25/2023,Credit Card,2 to 3
4007,Sandals,27.0,7/17/2023,Credit Card,3 to 4
4008,Swimsuit,,3/10/2023,Cash,1 to 2
4120,Overalls,173.0,5/2/2023,Credit Card,4 to 5
4008,T-shirt,125.0,8/16/2023,Cash,No Rating
3974,Raincoat,169.0,7/9/2023,Cash,2 to 3
4044,Blazer,92.0,8/1/2023,Cash,4 to 5
4005,Romper,,10/13/2022,Cash,3 to 4
4078,Trousers,,5/5/2023,Cash,1 to 2
4076,Flannel Shirt,57.0,12/19/2022,Credit Card,1 to 2
4110,Jumpsuit,82.0,1/30/2023,Credit Card,2 to 3
4041,Wallet,193.0,12/9/2022,Credit Card,4 to 5
4105,Loafers,12.0,5/25/2023,Credit Card,4 to 5
4101,Onesie,48.0,12/14/2022,Cash,1 to 2
4042,Shorts,,1/22/2023,Cash,2 to 3
4114,Sneakers,117.0,9/1/2023,Cash,4 to 5
4033,Umbrella,137.0,6/1/2023,Cash,1 to 2
4064,Flannel Shirt,128.0,12/1/2022,Credit Card,4 to 5
4041,Camisole,18.0,5/20/2023,Credit Card,4 to 5
3998,Handbag,47.0,8/17/2023,Credit Card,2 to 3
3983,Jeans,,6/16/2023,Credit Card,1 to 2
4073,Pants,28.0,7/25/2023,Credit Card,2 to 3
3967,Tie,56.0,10/15/2022,Credit Card,3 to 4
4083,Gloves,,12/18/2022,Credit Card,3 to 4
4013,Wallet,107.0,12/28/2022,Cash,3 to 4
3957,Pants,41.0,1/26/2023,Credit Card,4 to 5
4120,Raincoat,192.0,5/31/2023,Credit Card,3 to 4
4014,Kimono,123.0,9/14/2023,Cash,1 to 2
4015,Jeans,18.0,7/22/2023,Cash,4 to 5
4076,Boots,,10/30/2022,Credit Card,4 to 5
4116,Sunglasses,34.0,10/20/2022,Credit Card,2 to 3
4011,Poncho,63.0,9/29/2023,Credit Card,1 to 2
4018,Tank Top,184.0,5/9/2023,Credit Card,4 to 5
4080,Belt,92.0,3/12/2023,Credit Card,No Rating
4041,Swimsuit,,2/18/2023,Credit Card,2 to 3
4053,Scarf,200.0,7/6/2023,Credit Card,3 to 4
4009,Poncho,143.0,8/19/2023,Cash,4 to 5
4059,Hoodie,,8/24/2023,Credit Card,4 to 5
4004,Socks,86.0,5/19/2023,Cash,4 to 5
3958,Pajamas,,10/30/2022,Cash,4 to 5
4049,Handbag,180.0,9/10/2023,Cash,No Rating
3959,Skirt,38.0,7/11/2023,Credit Card,No Rating
3975,Sneakers,121.0,2/22/2023,Credit Card,1 to 2
4048,Handbag,52.0,5/28/2023,Credit Card,3 to 4
3964,Umbrella,159.0,5/18/2023,Credit Card,1 to 2
4099,Polo Shirt,,7/26/2023,Credit Card,2 to 3
3986,Bowtie,12.0,3/16/2023,Credit Card,3 to 4
3993,Flannel Shirt,158.0,9/27/2023,Cash,3 to 4
4031,Hat,131.0,2/11/2023,Credit Card,2 to 3
4069,Sandals,49.0,11/7/2022,Cash,4 to 5
4006,Umbrella,32.0,8/19/2023,Credit Card,1 to 2
4118,Raincoat,137.0,5/17/2023,Credit Card,3 to 4
4106,Trousers,,5/5/2023,Credit Card,4 to 5
4049,Vest,170.0,6/13/2023,Cash,1 to 2
3968,Slippers,,3/11/2023,Credit Card,No Rating
3964,Tie,49.0,3/11/2023,Credit Card,3 to 4
4007,Sneakers,37.0,1/13/2023,Credit Card,1 to 2
4007,Blazer,,8/1/2023,Cash,1 to 2
4029,Socks,152.0,6/27/2023,Credit Card,3 to 4
4001,Dress,98.0,11/10/2022,Cash,1 to 2
4013,Slippers,122.0,7/7/2023,Cash,4 to 5
4024,Flannel Shirt,15.0,7/5/2023,Credit Card,1 to 2
4001,Tank Top,101.0,8/17/2023,Cash,No Rating
4043,Trousers,74.0,9/17/2023,Credit Card,1 to 2
4098,Flip-Flops,134.0,10/22/2022,Cash,0 to 1
4019,Shorts,153.0,5/21/2023,Cash,1 to 2
4002,Belt,188.0,1/17/2023,Credit Card,0 to 1
4007,Overalls,155.0,5/26/2023,Cash,No Rating
3962,Sunglasses,,6/22/2023,Cash,1 to 2
4002,Raincoat,197.0,11/4/2022,Cash,3 to 4
4024,Cardigan,163.0,3/31/2023,Cash,1 to 2
3982,Shorts,151.0,7/27/2023,Credit Card,2 to 3
3962,T-shirt,,11/4/2022,Credit Card,1 to 2
3992,Kimono,125.0,3/15/2023,Credit Card,4 to 5
4054,Umbrella,77.0,6/11/2023,Credit Card,2 to 3
3985,Pants,126.0,8/6/2023,Cash,3 to 4
4043,Overalls,,10/31/2022,Credit Card,3 to 4
4010,Umbrella,107.0,7/14/2023,Credit Card,2 to 3
4035,Pants,14.0,7/26/2023,Cash,4 to 5
4073,Flannel Shirt,103.0,3/5/2023,Credit Card,3 to 4
4018,Cardigan,71.0,4/9/2023,Credit Card,4 to 5
4051,Flip-Flops,26.0,6/20/2023,Credit Card,2 to 3
4052,Sun Hat,147.0,8/9/2023,Cash,3 to 4
4000,Wallet,58.0,10/1/2023,Credit Card,2 to 3
4091,Coat,137.0,8/19/2023,Credit Card,1 to 2
4116,Blazer,49.0,4/19/2023,Credit Card,1 to 2
4068,Kimono,92.0,12/26/2022,Cash,1 to 2
3973,Cardigan,92.0,4/27/2023,Credit Card,1 to 2
3987,Jacket,,7/10/2023,Cash,3 to 4
3993,Cardigan,27.0,1/17/2023,Cash,3 to 4
3990,T-shirt,,6/17/2023,Cash,4 to 5
4005,Overalls,55.0,2/13/2023,Credit Card,2 to 3
4006,Dress,61.0,7/10/2023,Cash,3 to 4
4093,Scarf,,6/21/2023,Credit Card,3 to 4
4053,Cardigan,,5/16/2023,Credit Card,4 to 5
4052,Slippers,,4/30/2023,Credit Card,3 to 4
4038,Shorts,109.0,1/15/2023,Cash,3 to 4
4110,Sweater,144.0,6/27/2023,Credit Card,3 to 4
4066,Kimono,161.0,10/13/2022,Credit Card,3 to 4
4119,Blazer,103.0,12/20/2022,Cash,1 to 2
4019,T-shirt,193.0,10/10/2022,Credit Card,3 to 4
3968,Belt,,9/17/2023,Cash,3 to 4
4114,Raincoat,63.0,6/4/2023,Credit Card,1 to 2
4107,Wallet,30.0,4/24/2023,Cash,2 to 3
4005,T-shirt,173.0,11/11/2022,Cash,2 to 3
4094,Sweater,,12/18/2022,Cash,3 to 4
4032,Sandals,116.0,1/31/2023,Credit Card,1 to 2
3995,Blouse,191.0,8/1/2023,Cash,2 to 3
4040,Raincoat,,4/24/2023,Cash,3 to 4
4020,Cardigan,145.0,9/15/2023,Cash,1 to 2
3970,Trench Coat,,11/26/2022,Cash,4 to 5
4118,Wallet,,1/2/2023,Cash,3 to 4
4028,Jumpsuit,65.0,11/29/2022,Cash,2 to 3
3989,Sun Hat,34.0,8/21/2023,Cash,4 to 5
4087,Pants,,9/8/2023,Cash,1 to 2
4106,Hoodie,108.0,8/6/2023,Cash,1 to 2
4082,Romper,,10/16/2022,Credit Card,No Rating
4010,Sneakers,73.0,8/21/2023,Credit Card,4 to 5
3977,Pants,55.0,3/21/2023,Credit Card,3 to 4
4077,Camisole,152.0,11/16/2022,Credit Card,1 to 2
4114,Socks,37.0,7/9/2023,Credit Card,4 to 5
3973,Belt,157.0,7/8/2023,Cash,3 to 4
3999,Slippers,127.0,11/22/2022,Credit Card,4 to 5
4087,Hoodie,119.0,12/20/2022,Credit Card,1 to 2
4056,Cardigan,52.0,7/19/2023,Credit Card,3 to 4
4122,Gloves,150.0,8/29/2023,Credit Card,No Rating
4087,Dress,96.0,7/5/2023,Credit Card,2 to 3
4052,Onesie,146.0,6/26/2023,Credit Card,4 to 5
4084,Raincoat,123.0,8/27/2023,Cash,1 to 2
4089,Boots,90.0,4/18/2023,Cash,2 to 3
4075,Umbrella,93.0,9/2/2023,Credit Card,3 to 4
4002,Handbag,115.0,11/21/2022,Credit Card,4 to 5
4039,Pajamas,120.0,6/20/2023,Cash,2 to 3
4052,Belt,92.0,12/9/2022,Credit Card,2 to 3
4091,Vest,154.0,10/15/2022,Credit Card,3 to 4
4080,Skirt,106.0,8/30/2023,Cash,2 to 3
4083,Sandals,200.0,6/9/2023,Credit Card,1 to 2
4078,Blazer,125.0,10/5/2022,Cash,2 to 3
4025,Loafers,111.0,4/25/2023,Cash,No Rating
4105,Blazer,,4/18/2023,Cash,3 to 4
4059,Hat,,8/3/2023,Credit Card,4 to 5
4120,Sunglasses,14.0,10/20/2022,Cash,2 to 3
4106,Belt,87.0,12/1/2022,Credit Card,4 to 5
3966,Umbrella,,10/26/2022,Cash,4 to 5
4010,Leggings,64.0,5/22/2023,Credit Card,3 to 4
4013,Slippers,15.0,7/29/2023,Cash,1 to 2
4008,Blouse,186.0,12/8/2022,Cash,1 to 2
4072,Umbrella,151.0,1/22/2023,Credit Card,3 to 4
4017,Jumpsuit,156.0,6/5/2023,Credit Card,4 to 5
4058,Socks,49.0,12/16/2022,Cash,No Rating
4012,Sandals,,7/30/2023,Cash,3 to 4
4035,Blouse,49.0,7/13/2023,Credit Card,3 to 4
4065,Tie,,12/14/2022,Credit Card,2 to 3
4053,Sun Hat,159.0,4/18/2023,Cash,No Rating
4103,Socks,75.0,7/12/2023,Credit Card,2 to 3
3997,Blazer,33.0,8/8/2023,Credit Card,3 to 4
4052,Blazer,155.0,1/28/2023,Credit Card,3 to 4
4022,Hoodie,197.0,1/24/2023,Credit Card,0 to 1
4097,Blazer,,2/19/2023,Cash,2 to 3
3978,Sunglasses,133.0,9/28/2023,Credit Card,3 to 4
3991,Handbag,,6/20/2023,Credit Card,No Rating
3978,Overalls,186.0,9/6/2023,Cash,1 to 2
4032,Polo Shirt,34.0,5/13/2023,Credit Card,No Rating
4070,Hat,86.0,9/5/2023,Credit Card,1 to 2
4089,Pajamas,,3/6/2023,Cash,1 to 2
4047,Belt,107.0,8/9/2023,Cash,3 to 4
4015,Skirt,,5/22/2023,Credit Card,2 to 3
4106,Blouse,,10/25/2022,Cash,1 to 2
3967,Flannel Shirt,99.0,2/3/2023,Cash,3 to 4
4076,Bowtie,121.0,3/12/2023,Credit Card,No Rating
4088,Tank Top,40.0,10/24/2022,Credit Card,2 to 3
4116,Leggings,68.0,5/5/2023,Credit Card,1 to 2
4043,Trench Coat,164.0,6/10/2023,Cash,3 to 4
4066,Umbrella,172.0,3/18/2023,Credit Card,3 to 4
4072,Romper,107.0,5/25/2023,Credit Card,4 to 5
4076,Raincoat,,6/20/2023,Credit Card,4 to 5
4067,Overalls,91.0,8/12/2023,Cash,3 to 4
4061,Raincoat,48.0,5/1/2023,Cash,1 to 2
4051,Belt,188.0,6/24/2023,Cash,2 to 3
4084,Overalls,22.0,1/25/2023,Credit Card,3 to 4
4038,Tie,110.0,1/7/2023,Credit Card,2 to 3
4026,Tie,162.0,3/24/2023,Credit Card,4 to 5
4054,Overalls,33.0,4/1/2023,Credit Card,1 to 2
3963,Jeans,84.0,9/20/2023,Credit Card,2 to 3
4002,Sun Hat,47.0,5/18/2023,Credit Card,2 to 3
4070,Jeans,,10/8/2022,Cash,3 to 4
4016,Jumpsuit,,6/8/2023,Credit Card,1 to 2
4024,Tie,22.0,5/16/2023,Credit Card,0 to 1
4122,Hoodie,77.0,1/30/2023,Credit Card,4 to 5
3976,Tunic,,11/22/2022,Credit Card,2 to 3
4048,Blouse,188.0,12/28/2022,Credit Card,4 to 5
3978,Flip-Flops,,9/3/2023,Credit Card,3 to 4
4032,Blazer,,1/21/2023,Cash,4 to 5
4085,Boots,134.0,11/22/2022,Credit Card,4 to 5
4088,Slippers,156.0,3/16/2023,Cash,No Rating
4096,Trench Coat,,3/19/2023,Credit Card,3 to 4
4121,Swimsuit,198.0,3/25/2023,Credit Card,1 to 2
3977,Blouse,72.0,8/21/2023,Credit Card,3 to 4
4027,Flip-Flops,,10/23/2022,Cash,3 to 4
4015,Polo Shirt,92.0,9/15/2023,Cash,1 to 2
3982,Sunglasses,157.0,3/13/2023,Credit Card,No Rating
3987,Cardigan,,5/15/2023,Cash,1 to 2
3975,Sweater,118.0,9/13/2023,Cash,2 to 3
4049,Tunic,58.0,10/18/2022,Cash,2 to 3
3966,Vest,162.0,4/3/2023,Cash,2 to 3
4096,Blouse,88.0,12/6/2022,Credit Card,1 to 2
4008,Vest,,8/27/2023,Cash,No Rating
4042,Wallet,123.0,11/18/2022,Cash,4 to 5
4007,T-shirt,122.0,6/27/2023,Cash,1 to 2
4041,Overalls,,6/3/2023,Credit Card,4 to 5
4021,Tunic,61.0,8/14/2023,Cash,2 to 3
4034,Flannel Shirt,49.0,8/6/2023,Credit Card,1 to 2
4027,Overalls,31.0,9/12/2023,Credit Card,1 to 2
4005,Sweater,,1/23/2023,Cash,1 to 2
4111,Hoodie,,6/23/2023,Cash,4 to 5
3992,Sweater,47.0,2/19/2023,Credit Card,4 to 5
4096,Sneakers,83.0,9/30/2023,Cash,No Rating
4023,Backpack,,2/22/2023,Cash,1 to 2
3959,Skirt,38.0,2/13/2023,Credit Card,3 to 4
4033,Trousers,130.0,10/24/2022,Credit Card,2 to 3
4029,Loafers,,3/10/2023,Credit Card,4 to 5
4045,Skirt,147.0,4/8/2023,Cash,3 to 4
4060,Cardigan,149.0,6/19/2023,Credit Card,1 to 2
4060,Sunglasses,76.0,7/4/2023,Credit Card,2 to 3
4105,Onesie,169.0,1/17/2023,Cash,1 to 2
3960,Tank Top,46.0,11/24/2022,Cash,4 to 5
4077,Trousers,181.0,11/10/2022,Credit Card,2 to 3
4088,Sweater,,3/10/2023,Cash,3 to 4
3995,Shorts,179.0,11/3/2022,Cash,4 to 5
4058,Poncho,75.0,3/8/2023,Credit Card,1 to 2
4015,Slippers,,6/6/2023,Cash,3 to 4
4015,Umbrella,188.0,10/28/2022,Credit Card,2 to 3
4010,Trench Coat,23.0,8/31/2023,Cash,1 to 2
4078,Poncho,12.0,9/26/2023,Cash,2 to 3
4016,Romper,,11/23/2022,Credit Card,4 to 5
4089,Sweater,179.0,12/19/2022,Cash,2 to 3
4107,Tank Top,178.0,1/26/2023,Cash,3 to 4
4098,Scarf,37.0,8/29/2023,Credit Card,4 to 5
4076,Flannel Shirt,,3/16/2023,Credit Card,1 to 2
4075,Pants,176.0,10/27/2022,Cash,No Rating
4044,Sun Hat,107.0,1/11/2023,Credit Card,4 to 5
3978,Poncho,191.0,4/25/2023,Credit Card,1 to 2
4037,Kimono,,7/3/2023,Cash,4 to 5
4005,Blouse,162.0,5/17/2023,Credit Card,No Rating
4066,Gloves,57.0,11/29/2022,Cash,3 to 4
4063,Umbrella,,3/17/2023,Cash,3 to 4
4010,Handbag,153.0,8/19/2023,Credit Card,3 to 4
4069,Pants,15.0,4/21/2023,Cash,1 to 2
4072,Blazer,,7/2/2023,Cash,No Rating
4099,Handbag,88.0,8/6/2023,Cash,4 to 5
3964,Blazer,110.0,11/9/2022,Cash,2 to 3
4052,Camisole,14.0,10/21/2022,Cash,1 to 2
3992,T-shirt,100.0,7/27/2023,Credit Card,1 to 2
4104,Kimono,87.0,8/25/2023,Credit Card,1 to 2
3989,Flip-Flops,138.0,5/14/2023,Cash,No Rating
4035,Tank Top,25.0,5/20/2023,Credit Card,No Rating
3959,Socks,109.0,8/14/2023,Cash,2 to 3
4084,Shorts,17.0,5/18/2023,Cash,2 to 3
4047,Jacket,81.0,7/4/2023,Cash,4 to 5
4043,T-shirt,97.0,10/29/2022,Cash,3 to 4
4014,Pants,178.0,12/13/2022,Cash,No Rating
4064,Loafers,,1/28/2023,Cash,1 to 2
4065,Shorts,143.0,8/25/2023,Cash,3 to 4
4060,Flannel Shirt,166.0,3/5/2023,Credit Card,2 to 3
4094,Skirt,185.0,8/19/2023,Credit Card,1 to 2
4033,Boots,71.0,2/15/2023,Credit Card,No Rating
4040,Scarf,119.0,4/2/2023,Credit Card,0 to 1
4107,Skirt,164.0,5/8/2023,Cash,3 to 4
3962,Onesie,148.0,6/21/2023,Credit Card,1 to 2
4102,Jeans,,2/28/2023,Credit Card,4 to 5
3965,Trench Coat,158.0,2/13/2023,Cash,2 to 3
3992,Bowtie,61.0,4/30/2023,Credit Card,2 to 3
3996,Vest,89.0,6/1/2023,Cash,4 to 5
4041,Sweater,144.0,7/23/2023,Cash,No Rating
4102,Shorts,120.0,3/1/2023,Cash,3 to 4
4118,Blazer,47.0,10/14/2022,Credit Card,3 to 4
4111,Vest,154.0,1/28/2023,Credit Card,1 to 2
4112,Onesie,91.0,5/6/2023,Credit Card,2 to 3
4103,Hat,,5/8/2023,Cash,2 to 3
4057,Boots,194.0,3/3/2023,Cash,3 to 4
4054,Polo Shirt,,10/13/2022,Credit Card,4 to 5
4009,Sandals,47.0,11/4/2022,Cash,No Rating
4057,Flip-Flops,91.0,5/11/2023,Credit Card,3 to 4
3973,Umbrella,115.0,1/21/2023,Cash,1 to 2
4093,Bowtie,87.0,12/9/2022,Cash,No Rating
4055,Wallet,173.0,8/11/2023,Cash,3 to 4
4005,Flip-Flops,80.0,3/14/2023,Credit Card,4 to 5
4078,Shorts,,6/4/2023,Credit Card,No Rating
3984,Belt,,1/21/2023,Credit Card,3 to 4
4041,Pants,,6/14/2023,Credit Card,3 to 4
4102,Handbag,,6/18/2023,Cash,0 to 1
4072,Jeans,167.0,9/5/2023,Cash,4 to 5
4120,Hat,155.0,1/16/2023,Cash,No Rating
4034,Pants,162.0,12/1/2022,Cash,1 to 2
3980,Poncho,185.0,4/1/2023,Credit Card,2 to 3
4000,Wallet,,7/27/2023,Cash,2 to 3
3983,Boots,,6/14/2023,Cash,4 to 5
4098,Coat,44.0,4/7/2023,Credit Card,2 to 3
4002,Trench Coat,164.0,5/21/2023,Credit Card,4 to 5
3965,Poncho,176.0,9/28/2023,Cash,3 to 4
4111,Tank Top,109.0,12/23/2022,Cash,3 to 4
4082,Polo Shirt,45.0,8/5/2023,Cash,4 to 5
3963,Socks,,9/27/2023,Credit Card,3 to 4
4004,Onesie,114.0,9/9/2023,Credit Card,2 to 3
4007,Onesie,13.0,12/16/2022,Credit Card,1 to 2
3974,Cardigan,115.0,9/6/2023,Cash,2 to 3
4055,Cardigan,181.0,5/14/2023,Credit Card,No Rating
4029,Wallet,62.0,1/29/2023,Credit Card,2 to 3
4009,Skirt,,11/24/2022,Credit Card,1 to 2
4016,Slippers,122.0,6/19/2023,Cash,1 to 2
4031,Kimono,135.0,4/21/2023,Credit Card,4 to 5
4091,Swimsuit,127.0,7/15/2023,Credit Card,3 to 4
3974,Wallet,119.0,1/16/2023,Cash,4 to 5
4073,Sneakers,20.0,9/30/2023,Credit Card,2 to 3
3971,Vest,107.0,10/21/2022,Cash,No Rating
4051,Pajamas,110.0,12/10/2022,Credit Card,4 to 5
4089,Tank Top,200.0,7/18/2023,Cash,2 to 3
3959,Skirt,147.0,11/16/2022,Cash,3 to 4
4000,Overalls,190.0,3/20/2023,Credit Card,No Rating
4040,Tie,143.0,7/15/2023,Credit Card,3 to 4
4062,Belt,,4/8/2023,Cash,3 to 4
4057,Pants,20.0,9/28/2023,Cash,1 to 2
3997,Jeans,72.0,9/5/2023,Credit Card,No Rating
3985,Cardigan,111.0,3/6/2023,Cash,3 to 4
3990,Overalls,20.0,8/26/2023,Cash,No Rating
4094,Shorts,142.0,12/24/2022,Cash,3 to 4
4064,Sunglasses,22.0,1/26/2023,Credit Card,No Rating
4079,Pajamas,,1/26/2023,Cash,4 to 5
3974,T-shirt,87.0,12/30/2022,Credit Card,4 to 5
4056,Slippers,83.0,3/4/2023,Credit Card,3 to 4
4009,Blazer,118.0,11/17/2022,Credit Card,3 to 4
3990,Dress,23.0,4/12/2023,Credit Card,4 to 5
4009,Backpack,46.0,4/10/2023,Credit Card,2 to 3
4036,Backpack,175.0,11/6/2022,Credit Card,1 to 2
4067,Wallet,194.0,7/10/2023,Cash,4 to 5
4078,Flip-Flops,56.0,3/28/2023,Cash,3 to 4
3997,Bowtie,188.0,8/18/2023,Credit Card,4 to 5
4111,Dress,110.0,2/9/2023,Cash,2 to 3
4104,Raincoat,125.0,7/4/2023,Credit Card,4 to 5
4036,Blouse,,2/5/2023,Credit Card,4 to 5
4107,Overalls,192.0,7/27/2023,Credit Card,2 to 3
4008,Camisole,126.0,5/11/2023,Credit Card,3 to 4
4085,Overalls,,4/19/2023,Credit Card,4 to 5
4074,Sneakers,176.0,10/14/2022,Cash,3 to 4
4027,T-shirt,51.0,5/28/2023,Credit Card,3 to 4
4008,Coat,41.0,1/16/2023,Cash,2 to 3
3958,Raincoat,,3/4/2023,Cash,0 to 1
3993,Trench Coat,172.0,2/28/2023,Credit Card,4 to 5
4071,Trench Coat,144.0,4/16/2023,Credit Card,1 to 2
3973,Scarf,196.0,5/31/2023,Cash,2 to 3
4059,Raincoat,140.0,9/30/2023,Credit Card,No Rating
4111,Romper,50.0,2/9/2023,Credit Card,4 to 5
4020,Flannel Shirt,107.0,4/19/2023,Cash,1 to 2
4091,Pajamas,,12/31/2022,Credit Card,1 to 2
4041,Trench Coat,,12/3/2022,Credit Card,1 to 2
4102,Jacket,178.0,3/27/2023,Credit Card,4 to 5
4082,Hat,51.0,8/21/2023,Credit Card,3 to 4
4074,Backpack,55.0,7/22/2023,Credit Card,3 to 4
4075,Pants,23.0,4/2/2023,Credit Card,4 to 5
4104,Raincoat,89.0,7/7/2023,Credit Card,3 to 4
3967,Backpack,124.0,2/24/2023,Cash,4 to 5
3980,Camisole,56.0,8/30/2023,Credit Card,4 to 5
4030,Sunglasses,,11/13/2022,Credit Card,1 to 2
4122,Trousers,,8/19/2023,Credit Card,No Rating
4073,Overalls,169.0,6/8/2023,Cash,3 to 4
4045,Romper,13.0,2/16/2023,Credit Card,4 to 5
4033,Blouse,137.0,8/10/2023,Credit Card,2 to 3
4057,Sneakers,11.0,11/29/2022,Credit Card,1 to 2
4113,Tunic,136.0,5/7/2023,Cash,3 to 4
4001,Wallet,160.0,11/3/2022,Cash,2 to 3
4063,Blazer,126.0,5/16/2023,Credit Card,3 to 4
4020,Vest,30.0,10/3/2022,Credit Card,2 to 3
4002,Jacket,11.0,3/23/2023,Credit Card,1 to 2
4115,Backpack,150.0,10/8/2022,Cash,3 to 4
4067,Onesie,170.0,12/23/2022,Credit Card,3 to 4
4074,Pajamas,63.0,12/25/2022,Cash,1 to 2
4055,Onesie,,11/10/2022,Cash,4 to 5
4003,Loafers,,6/21/2023,Credit Card,3 to 4
4102,Wallet,19.0,9/7/2023,Credit Card,3 to 4
3981,Hat,,11/19/2022,Cash,1 to 2
4057,Sunglasses,,4/27/2023,Credit Card,3 to 4
3968,Romper,164.0,7/18/2023,Cash,No Rating
4018,Trench Coat,32.0,7/11/2023,Credit Card,2 to 3
3997,Jumpsuit,,11/7/2022,Cash,No Rating
4027,Wallet,55.0,8/28/2023,Credit Card,No Rating
4117,Flannel Shirt,,2/25/2023,Cash,1 to 2
4094,Sandals,179.0,11/21/2022,Cash,4 to 5
4031,Blouse,162.0,1/26/2023,Cash,3 to 4
3974,Tank Top,153.0,3/4/2023,Cash,2 to 3
4012,Leggings,,2/19/2023,Credit Card,1 to 2
4083,Slippers,158.0,9/8/2023,Credit Card,3 to 4
4062,Slippers,19.0,6/4/2023,Credit Card,1 to 2
4098,Raincoat,,4/17/2023,Credit Card,3 to 4
3988,Slippers,104.0,9/24/2023,Cash,3 to 4
4051,Flip-Flops,27.0,10/31/2022,Cash,1 to 2
3976,Vest,150.0,9/28/2023,Credit Card,2 to 3
3983,Jacket,,7/31/2023,Cash,3 to 4
4086,Dress,41.0,2/9/2023,Credit Card,3 to 4
4040,Jeans,80.0,7/16/2023,Credit Card,3 to 4
4061,Camisole,115.0,1/14/2023,Credit Card,No Rating
4072,Coat,188.0,9/22/2023,Cash,1 to 2
3999,Gloves,24.0,6/8/2023,Credit Card,3 to 4
4021,Skirt,,5/20/2023,Cash,3 to 4
4010,Wallet,171.0,2/26/2023,Credit Card,3 to 4
4086,Skirt,32.0,10/15/2022,Cash,4 to 5
3968,Kimono,186.0,12/6/2022,Credit Card,4 to 5
4075,Umbrella,190.0,7/31/2023,Cash,1 to 2
3963,Onesie,165.0,12/5/2022,Credit Card,3 to 4
3975,Leggings,76.0,7/3/2023,Credit Card,2 to 3
4120,Tunic,169.0,4/27/2023,Cash,1 to 2
4075,Gloves,43.0,2/26/2023,Credit Card,3 to 4
4054,Jumpsuit,137.0,9/7/2023,Cash,No Rating
4044,Camisole,171.0,8/24/2023,Credit Card,4 to 5
4059,Boots,56.0,2/2/2023,Cash,No Rating
4006,Skirt,69.0,1/13/2023,Credit Card,4 to 5
4058,Hat,59.0,10/16/2022,Credit Card,2 to 3
3966,Camisole,,12/18/2022,Cash,1 to 2
3959,Pajamas,,5/7/2023,Credit Card,No Rating
4021,Tunic,40.0,8/22/2023,Credit Card,1 to 2
